      1      1   2775    3.8609      169 156  12 157   4 152      0.0000
   211    0.332    0.318     -0.1265  0.140    10.37     2.27    -2.65    15.00
  -211    0.050   -0.338      0.2271  0.140     3.41    -3.97     0.78     2.80
   111    0.117   -0.096      0.0413  0.135     4.12    -4.94     2.44    11.40
   111    0.266   -0.581      0.8028  0.135     3.35    -5.22    11.18    13.20
   211    0.297    0.309      0.2275  0.140     7.06     2.61     3.39     5.20
   111    0.070    0.479     -0.6284  0.135    -3.87     6.11   -12.37    16.40
   211    0.393    0.382     -0.3342  0.140     6.90     5.73    -1.33     2.80
  -211    0.062   -0.020      0.1595  0.140    -0.13    -5.25    -1.19     8.60
  -211    0.234    0.528      0.8338  0.140     3.88     8.04    18.70    20.80
   211    0.061    0.289      0.2928  0.140     2.40     5.69     1.80     2.80
   211   -0.303   -0.227     -0.2395  0.140    -4.66     0.66    -6.16    12.00
   111   -0.030    0.282      0.5991  0.135    -5.63     2.28    10.09    14.80
   211    0.134    0.034     -0.1818  0.140    -3.69    -0.88   -13.28    24.20
   211    0.047    0.161     -0.0000  0.140 -.69E+04 0.18E+05 -.15E+05 0.31E+06
   111   -0.644   -0.210     -1.0453  0.135    -3.31    -0.68    -4.07     5.60
   321   -0.286   -0.099      0.6294  0.494    -6.94    -4.51     2.15     2.80
   111   -0.087   -0.082     -0.0150  0.135 -.69E+04 0.18E+05 -.15E+05 0.31E+06
  -211    0.203   -0.007      0.4091  0.140     4.14    -3.04    19.30    20.40
   111   -0.039    0.656     -1.5811  0.135    -0.34     7.14    -5.67     6.80
  -211   -0.098   -0.180      0.6006  0.140    -9.25    -2.03     7.75    11.20
  -211   -0.285    0.130     -0.1232  0.140    -4.84    -0.24    -0.64     2.80
   211   -0.002    0.222     -0.0362  0.140   -11.16     2.24     2.49    14.20
   111    0.097   -0.116     -0.0418  0.135     2.28    -4.70    -4.90     8.40
   211    0.086    0.407      0.8835  0.140    -2.08     6.85     2.38     3.00
   211   -0.226   -0.387     -0.1333  0.140    -0.50    -4.97     0.53     3.00
   111    0.125   -0.124      0.6101  0.135    16.67    -2.27    17.23    24.40
  -211    0.043   -0.151      0.2012  0.140 0.13E+06 -.34E+06 0.92E+05 0.48E+06
  -211   -0.071   -0.300      0.1314  0.140    -2.47    -2.90     1.43     3.00
  -211    0.292   -0.172     -0.4401  0.140     2.20    -8.31    -4.10     7.40
  3222   -0.305   -0.329     -0.6073  1.189    -2.62    -4.90    -1.13     3.00
   211    0.332    0.201     -0.1244  0.140    14.33    18.82   -10.71    28.60
   211    0.830   -0.383      0.6914  0.140     9.97    -7.34    13.49    17.20
